term,coef_logit,std_err,p_value,odds_ratio,or_ci_low,or_ci_high
Intercept,2.2961557124492256,0.3277781327447083,2.4660995681568587e-12,9.935912436982344,5.226336592263594,18.889398761939
C(treatment)[T.T1],-0.05052770329206862,0.2004251326711016,0.8009617362844572,0.9507275900233908,0.6418754717602531,1.4081905138903548
C(treatment)[T.T2],-0.08542273249905086,0.10465639262093326,0.4143738188550684,0.9181240814668429,0.747852687658613,1.1271629331285262
C(treatment)[T.T3],-0.014644612372097306,0.10452728156053714,0.8885784089248948,0.9854620984158663,0.8029056376309176,1.209526377569935
C(treatment)[T.T4],-0.15900490553448232,0.09914207717727373,0.10875627162971929,0.8529921745763427,0.7023500329425191,1.0359444945708787
C(treatment)[T.T5],-0.48638625557424575,0.17549917377095345,0.005580815035576505,0.6148442744139931,0.4358903159668148,0.8672674476403144
temp,-0.22598063888551112,0.12503605592018877,0.0707118082995056,0.7977335465266848,0.6243455433630889,1.0192734104036931
