term,coef_logit,std_err,p_value,odds_ratio,or_ci_low,or_ci_high
Intercept,2.332793959267466,0.3266912690737814,9.287829540562798e-13,10.306697836303693,5.43293265465247,19.552611276692204
C(treatment)[T.T1],-0.11303760648360582,0.18478940814655023,0.5407293665113952,0.8931170724919185,0.6217452435360503,1.28293398858995
C(treatment)[T.T2],-0.1660234817313511,0.10387161495694262,0.10996449322774196,0.8470263443108118,0.6910024932482465,1.0382793621828348
C(treatment)[T.T3],-0.06481635921496491,0.07528315257477441,0.38925585858727796,0.9372395629837786,0.8086643537900914,1.0862578451801517
C(treatment)[T.T4],-0.22627385437405273,0.10897112689150264,0.037851708267862445,0.7974996729844621,0.6441283554184101,0.9873897384896061
C(treatment)[T.T5],-0.5725138812252191,0.17681184998593313,0.0012037770367316852,0.5641055603673023,0.3988917878796231,0.7977478928027935
temp,-0.13870590292278803,0.04073411401767172,0.0006612692003523451,0.8704839976159747,0.8036875004452869,0.9428321203025523
